GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0004641	Molecular_Functions	phosphoribosylformylglycinamidine cyclo-ligase activity	116.975	0.011740589064319067
GO:0046990	Molecular_Functions	N-hydroxyarylamine O-acetyltransferase activity	116.975	0.011740589064319067
GO:0004793	Molecular_Functions	threonine aldolase activity	116.663	0.011709274135590128
GO:0008667	Molecular_Functions	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase activity	116.497	0.011692612987612552
GO:0102009	Molecular_Functions	proline dipeptidase activity	116.299	0.011672740052073034
GO:0006002	Biological_Processes	fructose 6-phosphate metabolic process	116.292	0.011672037473543858
GO:0004145	Molecular_Functions	diamine N-acetyltransferase activity	116.278	0.01167063231648551
GO:0006269	Biological_Processes	DNA replication, synthesis of RNA primer	115.817	0.011624362501921276
GO:0103117	Molecular_Functions	UDP-3-O-acyl-N-acetylglucosamine deacetylase activity	115.712	0.011613823823983653
GO:0033890	Molecular_Functions	ribonuclease D activity	115.503	0.011592846836469717
GO:0004175	Molecular_Functions	endopeptidase activity	115.374	0.011579899317860637
GO:0031176	Molecular_Functions	endo-1,4-beta-xylanase activity	115.366	0.011579096370970151
GO:0008847	Molecular_Functions	Enterobacter ribonuclease activity	115.276	0.011570063218452187
GO:0006635	Biological_Processes	fatty acid beta-oxidation	115.227	0.011565145168747964
GO:0004566	Molecular_Functions	beta-glucuronidase activity	115.141	0.011556513489675244
GO:0004733	Molecular_Functions	pyridoxamine-phosphate oxidase activity	115.067	0.011549086230938251
GO:0008883	Molecular_Functions	glutamyl-tRNA reductase activity	114.665	0.011508738149691352
GO:0002143	Biological_Processes	tRNA wobble position uridine thiolation	114.547	0.011496894683056688
GO:0003825	Molecular_Functions	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity	114.261	0.011468189331721827
GO:0033819	Molecular_Functions	lipoyl(octanoyl) transferase activity	114.139	0.011455944391641923
GO:0102555	Molecular_Functions	octanoyl transferase activity (acting on glycine-cleavage complex H protein)	114.139	0.011455944391641923
GO:0036374	Molecular_Functions	glutathione hydrolase activity	114.114	0.011453435182609157
GO:0003934	Molecular_Functions	GTP cyclohydrolase I activity	113.923	0.011434264825598811
GO:0016780	Molecular_Functions	phosphotransferase activity, for other substituted phosphate groups	113.59	0.01140084216128235
GO:0035529	Molecular_Functions	NADH pyrophosphatase activity	113.128	0.011354471978356805
GO:0051603	Biological_Processes	proteolysis involved in cellular protein catabolic process	113.063	0.011347948034871611
GO:0052593	Molecular_Functions	tryptamine:oxygen oxidoreductase (deaminating) activity	112.78	0.011319543788620682
GO:0052594	Molecular_Functions	aminoacetone:oxygen oxidoreductase(deaminating) activity	112.78	0.011319543788620682
GO:0052595	Molecular_Functions	aliphatic-amine oxidase activity	112.78	0.011319543788620682
GO:0052596	Molecular_Functions	phenethylamine:oxygen oxidoreductase (deaminating) activity	112.78	0.011319543788620682
GO:0047753	Molecular_Functions	choline-sulfatase activity	112.717	0.011313220581858107
GO:0070402	Molecular_Functions	NADPH binding	112.627	0.011304187429340145
GO:0008972	Molecular_Functions	phosphomethylpyrimidine kinase activity	112.471	0.011288529964975676
GO:0008677	Molecular_Functions	2-dehydropantoate 2-reductase activity	112.45	0.011286422229388152
GO:0008176	Molecular_Functions	tRNA (guanine-N7-)-methyltransferase activity	112.153	0.011256612826078875
GO:0008957	Molecular_Functions	phenylacetaldehyde dehydrogenase activity	112.152	0.011256512457717563
GO:0052689	Molecular_Functions	carboxylic ester hydrolase activity	111.95	0.011236238048732802
GO:0004494	Molecular_Functions	methylmalonyl-CoA mutase activity	111.929	0.011234130313145277
GO:0009143	Biological_Processes	nucleoside triphosphate catabolic process	111.868	0.011228007843105323
GO:0003916	Molecular_Functions	DNA topoisomerase activity	111.796	0.011220781321090955
GO:0008780	Molecular_Functions	acyl-acyl-carrier-protein-UDP-N-acetylglucosamine O-acyltransferase activity	111.548	0.0111958899674859
GO:0046080	Biological_Processes	dUTP metabolic process	111.471	0.011188161603664978
GO:0052855	Molecular_Functions	ADP-dependent NAD(P)H-hydrate dehydratase activity	111.217	0.011162668039892059
GO:0008833	Molecular_Functions	deoxyribonuclease IV (phage-T4-induced) activity	111.202	0.011161162514472397
GO:0047617	Molecular_Functions	acyl-CoA hydrolase activity	110.995	0.011140386263681084
GO:0050218	Molecular_Functions	propionate-CoA ligase activity	110.954	0.011136271160867345
GO:0008795	Molecular_Functions	NAD+ synthase activity	110.881	0.011128944270491664
GO:0004399	Molecular_Functions	histidinol dehydrogenase activity	110.815	0.011122319958645158
GO:0017013	Biological_Processes	protein flavinylation	110.633	0.01110405291688661
GO:0003938	Molecular_Functions	IMP dehydrogenase activity	110.591	0.011099837445711561
GO:0061598	Molecular_Functions	molybdopterin adenylyltransferase activity	110.574	0.011098131183569278
GO:0004516	Molecular_Functions	nicotinate phosphoribosyltransferase activity	110.554	0.011096123816343065
GO:0008770	Molecular_Functions	acyl-carrier-protein phosphodiesterase activity	110.33	0.011073641303409468
GO:0000908	Molecular_Functions	taurine dioxygenase activity	110.282	0.011068823622066555
GO:0008410	Molecular_Functions	CoA-transferase activity	110.197	0.011060292311355146
GO:0009428	Cellular_Components	bacterial-type flagellum basal body, distal rod, P ring	109.983	0.011038813482034657
GO:0036355	Molecular_Functions	2-iminoacetate synthase activity	109.808	0.011021249018805284
GO:0043752	Molecular_Functions	adenosylcobinamide kinase activity	109.737	0.011014122865152224
GO:0004139	Molecular_Functions	deoxyribose-phosphate aldolase activity	109.73	0.01101342028662305
GO:0004515	Molecular_Functions	nicotinate-nucleotide adenylyltransferase activity	109.564	0.010996759138645472
GO:0006423	Biological_Processes	cysteinyl-tRNA aminoacylation	109.469	0.010987224144320957
GO:0052914	Molecular_Functions	16S rRNA (guanine(1207)-N(2))-methyltransferase activity	109.455	0.010985818987262606
GO:0032993	Cellular_Components	protein-DNA complex	109.354	0.010975681782770226
GO:0006040	Biological_Processes	amino sugar metabolic process	109.349	0.010975179940963673
GO:0016152	Molecular_Functions	mercury (II) reductase activity	109.348	0.010975079572602362
GO:0001671	Molecular_Functions	ATPase activator activity	109.328	0.010973072205376147
GO:0016992	Molecular_Functions	lipoate synthase activity	109.191	0.010959321739876583
GO:0006212	Biological_Processes	uracil catabolic process	109.098	0.010949987482274687
GO:0004424	Molecular_Functions	imidazoleglycerol-phosphate dehydratase activity	109.054	0.010945571274377015
GO:0051302	Biological_Processes	regulation of cell division	108.996	0.010939749909420995
GO:0008849	Molecular_Functions	enterochelin esterase activity	108.881	0.010928207547870265
GO:0009437	Biological_Processes	carnitine metabolic process	108.843	0.010924393550140458
GO:0046777	Biological_Processes	protein autophosphorylation	108.823	0.010922386182914244
GO:0050081	Molecular_Functions	maltose-6'-phosphate glucosidase activity	108.718	0.010911847504976622
GO:0004828	Molecular_Functions	serine-tRNA ligase activity	108.479	0.010887859466623363
GO:0022872	Molecular_Functions	protein-N(PI)-phosphohistidine-mannitol phosphotransferase system transmembrane transporter activity	108.443	0.010884246205616179
GO:0051903	Molecular_Functions	S-(hydroxymethyl)glutathione dehydrogenase activity	108.44	0.010883945100532246
GO:0008726	Molecular_Functions	alkanesulfonate monooxygenase activity	108.234	0.010863269218102241
GO:0008983	Molecular_Functions	protein-glutamate O-methyltransferase activity	108.204	0.010860258167262922
GO:0050531	Molecular_Functions	mannosyl-3-phosphoglycerate phosphatase activity	107.965	0.010836270128909664
GO:0008929	Molecular_Functions	methylglyoxal synthase activity	107.92	0.010831753552650683
GO:0009026	Molecular_Functions	tagaturonate reductase activity	107.637	0.010803349306399755
GO:0051205	Biological_Processes	protein insertion into membrane	107.491	0.010788695525648394
GO:0030975	Molecular_Functions	thiamine binding	107.416	0.01078116789855009
GO:0008789	Molecular_Functions	altronate dehydratase activity	107.32	0.010771532535864263
GO:0003879	Molecular_Functions	ATP phosphoribosyltransferase activity	107.312	0.010770729588973777
GO:0004749	Molecular_Functions	ribose phosphate diphosphokinase activity	107.28	0.010767517801411835
GO:0004418	Molecular_Functions	hydroxymethylbilane synthase activity	107.234	0.010762900856791543
GO:0016784	Molecular_Functions	3-mercaptopyruvate sulfurtransferase activity	107.151	0.010754570282802755
GO:0008794	Molecular_Functions	arsenate reductase (glutaredoxin) activity	107.086	0.010748046339317559
GO:0009294	Biological_Processes	DNA mediated transformation	106.968	0.010736202872682897
GO:0030798	Molecular_Functions	trans-aconitate 2-methyltransferase activity	106.937	0.010733091453482264
GO:0015424	Molecular_Functions	ATPase-coupled amino acid transmembrane transporter activity	106.599	0.01069916694735925
GO:0008276	Molecular_Functions	protein methyltransferase activity	106.123	0.010651391607375356
GO:0019563	Biological_Processes	glycerol catabolic process	105.956	0.01063463009103647
GO:0033862	Molecular_Functions	UMP kinase activity	105.763	0.010615258997303504
GO:0000062	Molecular_Functions	fatty-acyl-CoA binding	105.695	0.010608433948734376
GO:0019217	Biological_Processes	regulation of fatty acid metabolic process	105.695	0.010608433948734376
GO:0004038	Molecular_Functions	allantoinase activity	105.629	0.01060180963688787
GO:0008994	Molecular_Functions	rhamnulose-1-phosphate aldolase activity	105.554	0.010594282009789568
GO:0008684	Molecular_Functions	2-oxopent-4-enoate hydratase activity	105.195	0.010558249768079026
GO:0006144	Biological_Processes	purine nucleobase metabolic process	105.06	0.010544700039302083
GO:0008685	Molecular_Functions	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity	104.784	0.01051699837158033
GO:0046618	Biological_Processes	drug export	104.682	0.010506760798726639
GO:0004298	Molecular_Functions	threonine-type endopeptidase activity	104.502	0.010488694493690711
GO:0016989	Molecular_Functions	sigma factor antagonist activity	104.38	0.010476449553610807
GO:0046168	Biological_Processes	glycerol-3-phosphate catabolic process	104.141	0.01045246151525755
GO:0033812	Molecular_Functions	3-oxoadipyl-CoA thiolase activity	104.121	0.010450454148031335
GO:0050066	Molecular_Functions	lysine 2,3-aminomutase activity	103.909	0.010429176055433467
GO:0004630	Molecular_Functions	phospholipase D activity	103.703	0.010408500173003463
GO:0070290	Molecular_Functions	N-acylphosphatidylethanolamine-specific phospholipase D activity	103.703	0.010408500173003463
GO:0004587	Molecular_Functions	ornithine-oxo-acid transaminase activity	103.588	0.010396957811452733
GO:0047938	Molecular_Functions	glucose-6-phosphate 1-epimerase activity	103.457	0.01038380955612103
GO:0009427	Cellular_Components	bacterial-type flagellum basal body, distal rod, L ring	103.434	0.010381501083810885
GO:0016485	Biological_Processes	protein processing	103.302	0.010368252460117874
GO:0009431	Cellular_Components	bacterial-type flagellum basal body, MS ring	103.295	0.010367549881588698
GO:0008747	Molecular_Functions	N-acetylneuraminate lyase activity	103.264	0.010364438462388065
GO:0019145	Molecular_Functions	aminobutyraldehyde dehydrogenase activity	103.106	0.010348580261300975
GO:0033737	Molecular_Functions	1-pyrroline dehydrogenase activity	103.106	0.010348580261300975
GO:0043825	Molecular_Functions	succinylornithine transaminase activity	102.984	0.01033633532122107
GO:0008939	Molecular_Functions	nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase activity	102.922	0.010330112482819806
GO:0008691	Molecular_Functions	3-hydroxybutyryl-CoA dehydrogenase activity	102.783	0.010316161280597619
GO:0019629	Biological_Processes	propionate catabolic process, 2-methylcitrate cycle	102.611	0.01029889792245218
GO:0008690	Molecular_Functions	3-deoxy-manno-octulosonate cytidylyltransferase activity	102.574	0.010295184293083683
GO:0004401	Molecular_Functions	histidinol-phosphatase activity	102.553	0.010293076557496159
GO:0015606	Molecular_Functions	spermidine transmembrane transporter activity	102.453	0.010283039721365088
GO:0009040	Molecular_Functions	ureidoglycolate dehydrogenase activity	102.354	0.01027310325359533
GO:0003978	Molecular_Functions	UDP-glucose 4-epimerase activity	102.169	0.01025453510675285
GO:0050821	Biological_Processes	protein stabilization	102.033	0.010240885009614595
GO:0032150	Biological_Processes	ubiquinone biosynthetic process from chorismate	101.969	0.01023446143449071
GO:0008902	Molecular_Functions	hydroxymethylpyrimidine kinase activity	101.877	0.010225227545250126
GO:0050133	Molecular_Functions	N6-hydroxylysine O-acetyltransferase activity	101.854	0.010222919072939981
GO:0033856	Molecular_Functions	pyridoxine 5'-phosphate synthase activity	101.832	0.010220710968991145
GO:0034639	Molecular_Functions	L-amino acid efflux transmembrane transporter activity	101.751	0.010212581131724978
GO:0043824	Molecular_Functions	succinylglutamate-semialdehyde dehydrogenase activity	101.581	0.010195518510302159
GO:0006241	Biological_Processes	CTP biosynthetic process	101.418	0.010179158467408517
GO:0051607	Biological_Processes	defense response to virus	101.26	0.010163300266321425
GO:0004810	Molecular_Functions	tRNA adenylyltransferase activity	101.256	0.010162898792876183
GO:0090729	Molecular_Functions	toxin activity	101.252	0.01016249731943094
GO:0046917	Molecular_Functions	triphosphoribosyl-dephospho-CoA synthase activity	101.204	0.010157679638088024
GO:0004127	Molecular_Functions	cytidylate kinase activity	101.039	0.01014111885847176
GO:0051745	Molecular_Functions	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity	100.865	0.010123654763603697
GO:0016668	Molecular_Functions	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	100.837	0.010120844449486998
GO:0006576	Biological_Processes	cellular biogenic amine metabolic process	100.758	0.010112915348943452
GO:0005960	Cellular_Components	glycine cleavage complex	100.579	0.010094949412268838
GO:0004452	Molecular_Functions	isopentenyl-diphosphate delta-isomerase activity	100.461	0.010083105945634175
GO:0003999	Molecular_Functions	adenine phosphoribosyltransferase activity	100.21	0.010057913486945189
